latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
10.7907,77.93331,336.23,0.5,0.41,2025-09-29,0822,N20,low,2.0NRT,306.82,4.28,D
31.99042,70.86026,334.68,0.41,0.37,2025-09-29,0828,N20,nominal,2.0NRT,303.9,6.06,D
11.00536,77.78609,338.12,0.49,0.4,2025-09-29,0822,N20,nominal,2.0NRT,301.3,2.64,D
34.05603,72.28564,336.68,0.47,0.4,2025-09-29,0828,N20,nominal,2.0NRT,306.5,2.11,D
10.92885,77.06653,335.75,0.45,0.39,2025-09-29,0822,N20,nominal,2.0NRT,303.06,1.59,D
35.25183,71.59365,343.58,0.46,0.39,2025-09-29,0828,N20,nominal,2.0NRT,301.66,8.91,D
11.19346,77.27226,336.99,0.46,0.39,2025-09-29,0822,N20,nominal,2.0NRT,298.29,2.7,D
37.03278,62.41963,340.22,0.5,0.41,2025-09-29,0828,N20,low,2.0NRT,312.58,11.22,D
11.45196,77.56411,345.03,0.48,0.4,2025-09-29,0822,N20,nominal,2.0NRT,299.63,16.44,D
38.04918,67.26923,344.52,0.38,0.36,2025-09-29,0828,N20,nominal,2.0NRT,317.27,4.89,D
12.14124,76.81168,331.14,0.45,0.39,2025-09-29,0822,N20,nominal,2.0NRT,297.84,2.83,D
13.67513,78.25594,332.81,0.56,0.43,2025-09-29,0822,N20,nominal,2.0NRT,288.05,5.81,D
38.04853,67.2649,352.81,0.38,0.36,2025-09-29,0828,N20,nominal,2.0NRT,327.3,9.52,D
38.0518,67.26411,367,0.38,0.36,2025-09-29,0828,N20,high,2.0NRT,356.74,134.67,D
15.93778,79.72634,341.31,0.49,0.49,2025-09-29,0822,N20,nominal,2.0NRT,291.96,9.19,D
38.05246,67.26844,346.04,0.38,0.36,2025-09-29,0828,N20,nominal,2.0NRT,317.97,40.39,D
15.9372,79.72173,335.12,0.49,0.49,2025-09-29,0822,N20,nominal,2.0NRT,289.73,9.19,D
15.94009,79.72324,344.81,0.5,0.49,2025-09-29,0822,N20,nominal,2.0NRT,291.51,10.35,D
37.23843,61.31801,340.94,0.56,0.43,2025-09-29,0828,N20,nominal,2.0NRT,299.93,13.48,D
37.23816,61.31723,342.51,0.56,0.43,2025-09-29,0828,N20,nominal,2.0NRT,299.47,18.28,D
38.52592,68.22911,333.58,0.39,0.36,2025-09-29,0828,N20,nominal,2.0NRT,304.94,1.79,D
37.61894,62.13916,337.79,0.51,0.41,2025-09-29,0828,N20,nominal,2.0NRT,308.46,3.33,D
37.66005,62.24235,330.71,0.5,0.41,2025-09-29,0828,N20,low,2.0NRT,305.29,1.52,D
37.67105,62.23893,334.24,0.5,0.41,2025-09-29,0828,N20,nominal,2.0NRT,307.63,2.19,D
37.60807,61.60674,337.07,0.54,0.42,2025-09-29,0828,N20,low,2.0NRT,309.87,2.41,D
37.7979,62.55329,340.92,0.48,0.4,2025-09-29,0828,N20,nominal,2.0NRT,313.02,6.4,D
37.52063,60.50192,330.13,0.4,0.45,2025-09-29,0828,N20,nominal,2.0NRT,299.82,1.97,D
37.52021,60.49942,331.6,0.4,0.45,2025-09-29,0828,N20,nominal,2.0NRT,301.55,1.86,D
36.98096,54.93191,330.21,0.41,0.6,2025-09-29,0830,N20,nominal,2.0NRT,295.04,1.78,D
38.21655,58.9079,341.89,0.47,0.48,2025-09-29,0830,N20,nominal,2.0NRT,304.92,5.21,D
37.37494,55.39628,340.66,0.38,0.58,2025-09-29,0830,N20,nominal,2.0NRT,298.77,3.11,D
39.41072,62.84811,338.92,0.45,0.39,2025-09-29,0830,N20,low,2.0NRT,311.28,0.98,D
38.53734,57.41651,332.91,0.55,0.51,2025-09-29,0830,N20,low,2.0NRT,306.46,2.11,D
38.85188,54.23499,345.45,0.4,0.6,2025-09-29,0830,N20,nominal,2.0NRT,305.71,2.07,D
39.03992,54.25533,343.63,0.39,0.59,2025-09-29,0830,N20,nominal,2.0NRT,304.42,2.06,D
39.03878,54.25103,335.36,0.39,0.59,2025-09-29,0830,N20,nominal,2.0NRT,305.29,2.06,D
39.04227,54.25589,336.5,0.39,0.59,2025-09-29,0830,N20,nominal,2.0NRT,305.04,2.87,D
39.0411,54.25161,355.19,0.39,0.59,2025-09-29,0830,N20,nominal,2.0NRT,307.6,2.87,D
23.15301,55.44994,338.43,0.36,0.57,2025-09-29,1006,N20,low,2.0NRT,312.26,0.44,D
18.32034,55.10728,337.71,0.6,0.53,2025-09-29,1004,N20,low,2.0NRT,311.83,3.01,D
18.3185,55.10586,338.72,0.6,0.53,2025-09-29,1004,N20,low,2.0NRT,311.85,5.93,D
24.46142,56.62816,341.91,0.44,0.63,2025-09-29,1006,N20,nominal,2.0NRT,308.01,3.16,D
20.37402,55.93816,336.56,0.36,0.57,2025-09-29,1004,N20,low,2.0NRT,311.54,0.79,D
22.15981,55.96426,356.27,0.38,0.59,2025-09-29,1006,N20,low,2.0NRT,304.01,21.94,D
22.15948,55.9606,307.93,0.38,0.59,2025-09-29,1006,N20,low,2.0NRT,313.27,31.74,D
22.16523,55.96375,335.9,0.38,0.59,2025-09-29,1006,N20,nominal,2.0NRT,302.19,21.94,D
27.15749,56.10249,348.12,0.44,0.62,2025-09-29,1009,N20,nominal,2.0NRT,316.08,16.08,D
22.16489,55.96008,335.83,0.38,0.59,2025-09-29,1006,N20,nominal,2.0NRT,303.24,31.74,D
27.1657,56.05683,367,0.44,0.62,2025-09-29,1009,N20,high,2.0NRT,315.98,16.85,D
27.17177,56.06077,340.4,0.44,0.62,2025-09-29,1009,N20,nominal,2.0NRT,314.76,15.91,D
22.32467,56.49167,339.47,0.41,0.61,2025-09-29,1006,N20,nominal,2.0NRT,305.76,2.35,D
27.45694,57.21807,367,0.52,0.67,2025-09-29,1009,N20,high,2.0NRT,315.83,14.55,D
22.40352,56.99353,335.64,0.44,0.63,2025-09-29,1006,N20,nominal,2.0NRT,302.04,2.76,D
22.6711,56.25173,345.36,0.4,0.6,2025-09-29,1006,N20,nominal,2.0NRT,313.79,2.94,D
22.87506,55.92916,341.1,0.38,0.59,2025-09-29,1006,N20,low,2.0NRT,311.47,1.99,D
22.87471,55.92542,343.78,0.38,0.59,2025-09-29,1006,N20,nominal,2.0NRT,312.89,1.99,D
22.87668,55.92755,350.39,0.38,0.59,2025-09-29,1006,N20,nominal,2.0NRT,312.45,3,D
29.989,55.85558,353.05,0.45,0.63,2025-09-29,1009,N20,nominal,2.0NRT,313.11,6.47,D
30.08163,55.4016,346.59,0.43,0.62,2025-09-29,1009,N20,nominal,2.0NRT,314.95,5.02,D
30.08134,55.39716,340.86,0.43,0.62,2025-09-29,1009,N20,nominal,2.0NRT,314.71,4.89,D
37.01854,54.83556,335.8,0.45,0.63,2025-09-29,1011,N20,nominal,2.0NRT,297.53,2.22,D
38.84934,54.23496,339.49,0.43,0.62,2025-09-29,1011,N20,nominal,2.0NRT,303.75,1.86,D
39.0424,54.25131,345.18,0.44,0.62,2025-09-29,1011,N20,nominal,2.0NRT,304.38,3.68,D
22.22609,84.74838,305,0.52,0.67,2025-09-29,1910,N20,nominal,2.0NRT,286.59,1.48,N
22.21951,84.75295,304.81,0.52,0.67,2025-09-29,1910,N20,nominal,2.0NRT,286.5,1.48,N
22.21106,84.85936,305.26,0.51,0.66,2025-09-29,1910,N20,nominal,2.0NRT,286.98,2.17,N
22.22637,84.75098,303.27,0.52,0.67,2025-09-29,1910,N20,nominal,2.0NRT,286.69,1.67,N
22.2202,84.75043,306.23,0.52,0.67,2025-09-29,1910,N20,nominal,2.0NRT,286.71,1.65,N
22.13511,85.37888,301.11,0.47,0.64,2025-09-29,1910,N20,nominal,2.0NRT,285.42,0.75,N
21.9697,85.30988,301.33,0.48,0.64,2025-09-29,1910,N20,nominal,2.0NRT,284.24,1.16,N
21.97204,85.31173,303.3,0.48,0.64,2025-09-29,1910,N20,nominal,2.0NRT,285.2,1.25,N
21.93222,85.21806,306.94,0.48,0.65,2025-09-29,1910,N20,nominal,2.0NRT,285.5,2.24,N
22.04217,83.72892,306.5,0.6,0.71,2025-09-29,1910,N20,nominal,2.0NRT,285.23,2.72,N
22.04171,83.73481,311.98,0.6,0.71,2025-09-29,1910,N20,nominal,2.0NRT,286,3.64,N
22.03747,83.34814,302.12,0.64,0.72,2025-09-29,1910,N20,nominal,2.0NRT,284.83,1.39,N
21.80189,85.56531,302.51,0.46,0.63,2025-09-29,1910,N20,nominal,2.0NRT,285.7,0.77,N
21.87822,83.54906,301.34,0.62,0.71,2025-09-29,1910,N20,nominal,2.0NRT,284.6,1.15,N
21.87962,83.55061,304.23,0.62,0.71,2025-09-29,1910,N20,nominal,2.0NRT,284.96,1.07,N
21.75781,84.01974,295.67,0.57,0.69,2025-09-29,1910,N20,nominal,2.0NRT,264.23,1.24,N
20.96313,86.00754,304.39,0.42,0.61,2025-09-29,1910,N20,nominal,2.0NRT,288.83,0.65,N
20.9654,86.00949,304.31,0.42,0.61,2025-09-29,1910,N20,nominal,2.0NRT,288.56,0.98,N
20.97447,85.17513,310.58,0.47,0.64,2025-09-29,1910,N20,nominal,2.0NRT,287.03,1.48,N
20.96936,85.16526,304.72,0.47,0.64,2025-09-29,1910,N20,nominal,2.0NRT,286.82,1.72,N
20.96894,85.1699,305.28,0.47,0.64,2025-09-29,1910,N20,nominal,2.0NRT,287.23,1.48,N
20.96258,85.17398,303.9,0.47,0.64,2025-09-29,1910,N20,nominal,2.0NRT,287.13,1.68,N
20.88635,84.98024,312.5,0.49,0.65,2025-09-29,1910,N20,nominal,2.0NRT,286.83,1.83,N
20.87308,84.99316,306.36,0.49,0.65,2025-09-29,1910,N20,nominal,2.0NRT,286.33,1.61,N
20.86709,84.99248,311.67,0.49,0.65,2025-09-29,1910,N20,nominal,2.0NRT,286.47,1.61,N
20.80795,85.25447,313.25,0.47,0.64,2025-09-29,1910,N20,nominal,2.0NRT,288.08,1.84,N
20.80982,85.25298,309.97,0.47,0.64,2025-09-29,1910,N20,nominal,2.0NRT,287.81,1.34,N
20.78581,85.25497,306.19,0.47,0.64,2025-09-29,1910,N20,nominal,2.0NRT,287.48,2.62,N
20.76438,85.29354,315.34,0.46,0.64,2025-09-29,1910,N20,nominal,2.0NRT,287.66,3.29,N
20.24667,86.59511,307.39,0.37,0.58,2025-09-29,1910,N20,nominal,2.0NRT,291.27,1.79,N
39.86186,98.25136,306.38,0.44,0.39,2025-09-29,1906,N20,nominal,2.0NRT,282.82,1.66,N
39.84451,98.27414,304,0.44,0.39,2025-09-29,1906,N20,nominal,2.0NRT,282.95,0.89,N
39.81313,98.29386,313.48,0.44,0.38,2025-09-29,1906,N20,nominal,2.0NRT,289.17,1.89,N
39.81249,98.29897,318.96,0.44,0.38,2025-09-29,1906,N20,nominal,2.0NRT,287.62,1.89,N
39.80962,98.29312,300.92,0.44,0.38,2025-09-29,1906,N20,nominal,2.0NRT,285.45,1.21,N
39.80546,98.29749,308.69,0.44,0.38,2025-09-29,1906,N20,nominal,2.0NRT,283.15,1.21,N
39.80195,98.29675,295.34,0.44,0.38,2025-09-29,1906,N20,nominal,2.0NRT,283.41,0.34,N
39.79321,97.90981,298.95,0.46,0.39,2025-09-29,1906,N20,nominal,2.0NRT,280.61,0.73,N
39.79225,97.88806,304.91,0.46,0.39,2025-09-29,1906,N20,nominal,2.0NRT,282.72,1.95,N
39.35426,100.1131,297.97,0.4,0.37,2025-09-29,1906,N20,nominal,2.0NRT,281.35,0.76,N
39.35361,100.11764,299.11,0.4,0.37,2025-09-29,1906,N20,nominal,2.0NRT,280.47,0.76,N
38.85273,100.81425,296.95,0.39,0.36,2025-09-29,1906,N20,nominal,2.0NRT,281.71,0.52,N
38.84324,100.17129,301.2,0.39,0.36,2025-09-29,1906,N20,nominal,2.0NRT,282.87,0.96,N
30.94878,97.3621,299.4,0.4,0.37,2025-09-29,1910,N20,nominal,2.0NRT,284.53,0.81,N
30.06885,96.97655,307.22,0.41,0.37,2025-09-29,1910,N20,nominal,2.0NRT,284.69,1.23,N
29.22494,88.34723,296.36,0.37,0.58,2025-09-29,1910,N20,nominal,2.0NRT,281.25,2.3,N
29.22658,88.34876,301.51,0.37,0.58,2025-09-29,1910,N20,nominal,2.0NRT,281.67,1.21,N
29.22631,88.35204,300.41,0.37,0.58,2025-09-29,1910,N20,nominal,2.0NRT,281.1,1.21,N
29.08832,88.00968,314.25,0.39,0.59,2025-09-29,1910,N20,nominal,2.0NRT,279.67,1.56,N
27.6073,95.40078,301.72,0.43,0.38,2025-09-29,1910,N20,nominal,2.0NRT,285.84,0.63,N
27.37728,95.33598,313.78,0.43,0.38,2025-09-29,1910,N20,nominal,2.0NRT,292.44,2.4,N
27.32445,95.27763,308.1,0.44,0.38,2025-09-29,1910,N20,nominal,2.0NRT,292.65,1.59,N
25.03676,87.36719,305.53,0.38,0.59,2025-09-29,1910,N20,nominal,2.0NRT,288.28,1.09,N
25.03641,87.37108,309.09,0.38,0.59,2025-09-29,1910,N20,nominal,2.0NRT,288.96,1.61,N
24.11796,86.8584,310.28,0.4,0.6,2025-09-29,1913,N20,nominal,2.0NRT,287.51,1.46,N
23.80723,86.32752,314.61,0.43,0.62,2025-09-29,1913,N20,nominal,2.0NRT,287.71,3.18,N
23.79976,86.34798,326.07,0.43,0.62,2025-09-29,1913,N20,nominal,2.0NRT,287.57,3.58,N
23.79407,86.34727,311.05,0.43,0.62,2025-09-29,1913,N20,nominal,2.0NRT,287.73,1.86,N
23.78268,86.34597,304.6,0.43,0.62,2025-09-29,1913,N20,nominal,2.0NRT,287.31,0.89,N
23.77949,86.38431,312.32,0.42,0.61,2025-09-29,1913,N20,nominal,2.0NRT,287.48,1.76,N
23.77914,86.38851,316.5,0.42,0.61,2025-09-29,1913,N20,nominal,2.0NRT,287.85,4.22,N
23.77558,86.3623,320.33,0.43,0.62,2025-09-29,1913,N20,nominal,2.0NRT,287.83,2.97,N
23.77382,86.38356,305.9,0.42,0.61,2025-09-29,1913,N20,nominal,2.0NRT,287.48,1.76,N
23.76675,86.39961,317.36,0.42,0.61,2025-09-29,1913,N20,nominal,2.0NRT,287.31,2.1,N
23.7664,86.40388,318.69,0.42,0.61,2025-09-29,1913,N20,nominal,2.0NRT,287.84,3.83,N
23.76143,86.39469,305.59,0.42,0.61,2025-09-29,1913,N20,nominal,2.0NRT,287.49,2.1,N
23.76108,86.39894,319.02,0.42,0.61,2025-09-29,1913,N20,nominal,2.0NRT,287.91,2.1,N
23.78251,86.3856,310.06,0.42,0.61,2025-09-29,1913,N20,nominal,2.0NRT,287.37,1.99,N
23.78214,86.38979,312.16,0.42,0.61,2025-09-29,1913,N20,nominal,2.0NRT,287.99,2.76,N
23.77876,86.36362,306.86,0.43,0.62,2025-09-29,1913,N20,nominal,2.0NRT,287.56,1.19,N
23.77684,86.3849,315.51,0.42,0.61,2025-09-29,1913,N20,nominal,2.0NRT,287.76,2.59,N
23.77308,86.36301,311.19,0.43,0.62,2025-09-29,1913,N20,nominal,2.0NRT,287.04,1.19,N
23.76967,86.40088,315.67,0.42,0.61,2025-09-29,1913,N20,nominal,2.0NRT,287.62,3.36,N
23.76929,86.40513,311.31,0.42,0.61,2025-09-29,1913,N20,nominal,2.0NRT,287.34,2.06,N
23.764,86.40025,315.97,0.42,0.61,2025-09-29,1913,N20,nominal,2.0NRT,287.71,1.66,N
23.69235,87.1201,320.34,0.38,0.59,2025-09-29,1913,N20,nominal,2.0NRT,288.21,3.7,N
23.77679,86.19102,303.13,0.44,0.62,2025-09-29,1913,N20,nominal,2.0NRT,286.22,1.86,N
23.75871,86.39532,308.48,0.42,0.61,2025-09-29,1913,N20,nominal,2.0NRT,287.3,1.66,N
23.75834,86.39957,309.7,0.42,0.61,2025-09-29,1913,N20,nominal,2.0NRT,287.3,1.66,N
23.6934,87.10893,306.78,0.38,0.59,2025-09-29,1913,N20,nominal,2.0NRT,287.57,1.06,N
23.69304,87.11267,304.73,0.38,0.59,2025-09-29,1913,N20,nominal,2.0NRT,287.67,1.06,N
23.75116,86.41583,321.5,0.42,0.61,2025-09-29,1913,N20,nominal,2.0NRT,288.1,2.9,N
23.68902,87.09711,311.26,0.38,0.59,2025-09-29,1913,N20,nominal,2.0NRT,287.92,1.47,N
23.68693,87.11947,306.27,0.38,0.59,2025-09-29,1913,N20,nominal,2.0NRT,288.02,0.89,N
23.73837,86.43112,309.27,0.42,0.61,2025-09-29,1913,N20,nominal,2.0NRT,287.41,2.32,N
23.72632,86.43813,314.15,0.42,0.61,2025-09-29,1913,N20,nominal,2.0NRT,287.2,2.82,N
23.7203,86.44167,304.78,0.42,0.61,2025-09-29,1913,N20,nominal,2.0NRT,287.44,2.98,N
23.71392,86.44936,309.62,0.42,0.61,2025-09-29,1913,N20,nominal,2.0NRT,287.26,1.36,N
23.75903,85.84946,304.27,0.46,0.63,2025-09-29,1913,N20,nominal,2.0NRT,286.57,2.16,N
23.75827,85.8586,306.14,0.46,0.63,2025-09-29,1913,N20,nominal,2.0NRT,286.85,1.62,N
23.69067,86.38725,306.21,0.42,0.61,2025-09-29,1913,N20,nominal,2.0NRT,287.19,1.15,N
23.68501,86.38654,311.21,0.42,0.61,2025-09-29,1913,N20,nominal,2.0NRT,286.77,1.46,N
23.68464,86.39085,310.83,0.42,0.61,2025-09-29,1913,N20,nominal,2.0NRT,287.42,1.46,N
23.67933,86.38586,306.64,0.42,0.61,2025-09-29,1913,N20,nominal,2.0NRT,286.22,1.46,N
23.67862,86.39442,306.24,0.42,0.61,2025-09-29,1913,N20,nominal,2.0NRT,287.37,2.6,N
23.74511,85.50143,304.86,0.48,0.65,2025-09-29,1913,N20,nominal,2.0NRT,286.66,0.98,N
23.68213,86.39053,310.22,0.42,0.61,2025-09-29,1913,N20,nominal,2.0NRT,287.16,3.85,N
23.61147,87.14401,306.46,0.38,0.59,2025-09-29,1913,N20,nominal,2.0NRT,287.94,1.39,N
23.74852,85.50272,305.6,0.48,0.65,2025-09-29,1913,N20,nominal,2.0NRT,286.58,0.7,N
23.61755,86.78625,306.17,0.4,0.6,2025-09-29,1913,N20,nominal,2.0NRT,286.92,1.03,N
23.61724,86.7895,311.71,0.4,0.6,2025-09-29,1913,N20,nominal,2.0NRT,288.21,1.03,N
23.67479,86.08418,316.61,0.44,0.63,2025-09-29,1913,N20,nominal,2.0NRT,286.88,1.7,N
23.66863,86.08797,302.77,0.44,0.63,2025-09-29,1913,N20,nominal,2.0NRT,286.19,1.54,N
23.55886,87.23892,320.9,0.37,0.58,2025-09-29,1913,N20,nominal,2.0NRT,287.79,2.56,N
23.55314,87.24198,325.77,0.37,0.58,2025-09-29,1913,N20,nominal,2.0NRT,288.51,2.56,N
23.56261,87.0817,320.6,0.38,0.59,2025-09-29,1913,N20,nominal,2.0NRT,288.05,1.9,N
23.63349,86.29212,304.64,0.43,0.62,2025-09-29,1913,N20,nominal,2.0NRT,286.86,0.99,N
23.65127,85.43381,303.09,0.49,0.65,2025-09-29,1913,N20,nominal,2.0NRT,286.48,0.84,N
23.4879,87.36281,304.58,0.36,0.58,2025-09-29,1913,N20,nominal,2.0NRT,288.1,0.78,N
23.66633,84.99429,304.11,0.52,0.67,2025-09-29,1913,N20,nominal,2.0NRT,286.65,1.18,N
23.48402,87.36209,308.31,0.36,0.58,2025-09-29,1913,N20,nominal,2.0NRT,288.24,1.31,N
23.64869,85.4355,308.38,0.49,0.65,2025-09-29,1913,N20,nominal,2.0NRT,286.67,1.1,N
23.67316,84.99239,308.17,0.52,0.67,2025-09-29,1913,N20,nominal,2.0NRT,286.77,1.52,N
23.66657,84.99696,308.14,0.52,0.67,2025-09-29,1913,N20,nominal,2.0NRT,286.77,1.52,N
23.17004,82.33115,334.29,0.76,0.77,2025-09-29,1913,N20,nominal,2.0NRT,283.91,4.45,N
23.16955,82.33892,304.81,0.76,0.77,2025-09-29,1913,N20,nominal,2.0NRT,284.24,4.7,N
23.16286,82.3312,303.19,0.76,0.77,2025-09-29,1913,N20,nominal,2.0NRT,283.54,4.45,N
22.87346,86.05857,307.33,0.44,0.62,2025-09-29,1913,N20,nominal,2.0NRT,287.09,1.45,N
23.16655,82.33287,336.08,0.76,0.77,2025-09-29,1913,N20,nominal,2.0NRT,284.32,4.77,N
23.16605,82.34013,300.55,0.76,0.77,2025-09-29,1913,N20,nominal,2.0NRT,283.82,4.77,N
22.86092,86.05507,304.92,0.44,0.62,2025-09-29,1913,N20,nominal,2.0NRT,287.15,0.68,N
22.80013,86.08725,314.18,0.43,0.62,2025-09-29,1913,N20,nominal,2.0NRT,287.3,1.96,N
22.78959,86.20542,305.09,0.43,0.62,2025-09-29,1913,N20,nominal,2.0NRT,287.73,1.4,N
22.78428,86.20062,316.59,0.43,0.62,2025-09-29,1913,N20,nominal,2.0NRT,287.93,2,N
22.59358,85.90133,306.37,0.44,0.63,2025-09-29,1913,N20,nominal,2.0NRT,287.2,0.93,N
22.57662,85.89516,319.54,0.44,0.63,2025-09-29,1913,N20,nominal,2.0NRT,287.47,2.45,N
22.3819,87.27732,307.86,0.36,0.57,2025-09-29,1913,N20,nominal,2.0NRT,288.73,2.56,N
22.37661,87.2767,317.22,0.36,0.57,2025-09-29,1913,N20,nominal,2.0NRT,289.19,3.19,N
22.36927,87.29704,304.64,0.36,0.57,2025-09-29,1913,N20,nominal,2.0NRT,284.99,2.3,N
22.36893,87.30054,314.25,0.36,0.57,2025-09-29,1913,N20,nominal,2.0NRT,287.55,2.59,N
22.36366,87.2999,303.28,0.36,0.57,2025-09-29,1913,N20,nominal,2.0NRT,283.74,1.56,N
22.36931,87.01618,309.96,0.37,0.58,2025-09-29,1913,N20,nominal,2.0NRT,288.26,1.57,N
22.36394,87.0155,321.28,0.37,0.58,2025-09-29,1913,N20,nominal,2.0NRT,288.78,1.57,N
15.65844,73.98669,304.45,0.51,0.41,2025-09-29,2053,N20,nominal,2.0NRT,290.16,1.39,N
13.17959,77.82667,322.24,0.33,0.55,2025-09-29,2055,N20,nominal,2.0NRT,257.41,0.77,N
11.80865,77.92132,305.69,0.35,0.57,2025-09-29,2055,N20,nominal,2.0NRT,284.58,1.13,N
10.99464,77.66857,303.94,0.35,0.57,2025-09-29,2055,N20,nominal,2.0NRT,290.95,0.41,N
11.07908,77.12827,304.56,0.32,0.55,2025-09-29,2055,N20,nominal,2.0NRT,290.58,0.39,N
10.9314,77.06371,308.57,0.32,0.55,2025-09-29,2055,N20,nominal,2.0NRT,290.37,0.88,N
7.93146,79.86929,304.7,0.56,0.69,2025-09-29,2055,N20,nominal,2.0NRT,285.51,0.72,N
39.90773,78.94874,295.65,0.41,0.37,2025-09-29,2049,N20,nominal,2.0NRT,284.72,0.64,N
39.65326,75.94173,299.33,0.38,0.36,2025-09-29,2049,N20,nominal,2.0NRT,284.62,1.09,N
39.64998,75.9409,313.88,0.38,0.36,2025-09-29,2049,N20,nominal,2.0NRT,286.28,1.09,N
39.73355,75.0181,300.38,0.39,0.36,2025-09-29,2049,N20,nominal,2.0NRT,280.13,0.73,N
39.53159,76.04589,297.85,0.38,0.36,2025-09-29,2049,N20,nominal,2.0NRT,285.87,0.47,N
39.523,76.05743,303.37,0.38,0.36,2025-09-29,2049,N20,nominal,2.0NRT,286.25,0.99,N
39.5286,75.9992,300.39,0.38,0.36,2025-09-29,2049,N20,nominal,2.0NRT,286.25,0.8,N
39.05004,76.18145,295.04,0.38,0.36,2025-09-29,2049,N20,nominal,2.0NRT,284.86,0.82,N
39.856,66.1959,296.12,0.61,0.53,2025-09-29,2049,N20,nominal,2.0NRT,285.72,1.01,N
39.56097,63.44954,314.18,0.43,0.62,2025-09-29,2049,N20,nominal,2.0NRT,286.86,1.1,N
39.55952,63.44865,317.01,0.43,0.62,2025-09-29,2049,N20,nominal,2.0NRT,286.11,1.12,N
39.55928,63.45369,297.57,0.43,0.62,2025-09-29,2049,N20,nominal,2.0NRT,286.4,1.12,N
39.30705,62.96993,296.88,0.45,0.63,2025-09-29,2049,N20,nominal,2.0NRT,286.71,0.75,N
39.19026,65.28529,305.1,0.34,0.56,2025-09-29,2049,N20,nominal,2.0NRT,289.71,1.38,N
39.18027,63.22006,299.28,0.44,0.62,2025-09-29,2049,N20,nominal,2.0NRT,286.9,0.62,N
39.16745,63.24989,299.98,0.43,0.62,2025-09-29,2049,N20,nominal,2.0NRT,285.91,0.93,N
39.16724,63.25502,302.21,0.43,0.62,2025-09-29,2049,N20,nominal,2.0NRT,286.2,1.39,N
39.17979,63.21935,301.6,0.44,0.62,2025-09-29,2049,N20,nominal,2.0NRT,286.3,0.8,N
39.17255,63.24966,298.74,0.43,0.62,2025-09-29,2049,N20,nominal,2.0NRT,286,1.07,N
39.16196,63.46643,297.12,0.42,0.61,2025-09-29,2049,N20,nominal,2.0NRT,285.81,0.59,N
39.1302,63.41371,298.97,0.43,0.62,2025-09-29,2049,N20,nominal,2.0NRT,286.2,1.01,N
39.12968,63.30238,300.89,0.43,0.62,2025-09-29,2049,N20,nominal,2.0NRT,286.11,0.71,N
39.11681,63.33181,301.29,0.43,0.62,2025-09-29,2049,N20,nominal,2.0NRT,286.88,0.63,N
39.0545,63.44235,298.95,0.42,0.61,2025-09-29,2049,N20,nominal,2.0NRT,286.26,0.65,N
37.20241,79.30294,296.12,0.45,0.39,2025-09-29,2049,N20,nominal,2.0NRT,280.38,0.37,N
37.14447,79.49635,303.74,0.46,0.39,2025-09-29,2049,N20,nominal,2.0NRT,284.28,0.79,N
39.05822,63.44041,302.22,0.42,0.61,2025-09-29,2049,N20,nominal,2.0NRT,285.48,0.64,N
38.97715,63.46352,297.03,0.42,0.61,2025-09-29,2049,N20,nominal,2.0NRT,286.92,0.49,N
38.94444,64.13157,297.74,0.39,0.59,2025-09-29,2049,N20,nominal,2.0NRT,286.28,0.82,N
38.87331,63.79578,298.32,0.4,0.6,2025-09-29,2049,N20,nominal,2.0NRT,285.57,0.51,N
38.83868,63.81634,297.66,0.4,0.6,2025-09-29,2049,N20,nominal,2.0NRT,285.38,0.69,N
38.67968,65.95396,300.57,0.61,0.54,2025-09-29,2049,N20,nominal,2.0NRT,284.73,1.48,N
38.67921,65.96112,303.81,0.61,0.54,2025-09-29,2049,N20,nominal,2.0NRT,284.49,1.48,N
38.67857,65.95368,298.68,0.61,0.54,2025-09-29,2049,N20,nominal,2.0NRT,283.64,1.41,N
38.67806,65.96085,303.64,0.61,0.54,2025-09-29,2049,N20,nominal,2.0NRT,283.91,1.02,N
38.45783,65.79839,301.41,0.62,0.54,2025-09-29,2049,N20,nominal,2.0NRT,284.18,1.26,N
38.05696,67.29252,303.34,0.51,0.49,2025-09-29,2049,N20,nominal,2.0NRT,286.51,0.78,N
38.05474,67.26244,347.05,0.51,0.5,2025-09-29,2049,N20,nominal,2.0NRT,300.72,13.11,N
38.05519,67.25673,305.83,0.51,0.5,2025-09-29,2049,N20,nominal,2.0NRT,287.3,13.11,N
38.05428,67.26816,303.93,0.51,0.5,2025-09-29,2049,N20,nominal,2.0NRT,288.43,4.07,N
38.0568,67.29211,303.97,0.51,0.49,2025-09-29,2049,N20,nominal,2.0NRT,286.35,0.95,N
38.05475,67.26209,334,0.51,0.5,2025-09-29,2049,N20,nominal,2.0NRT,315.36,32.36,N
38.05524,67.25637,302.39,0.51,0.5,2025-09-29,2049,N20,nominal,2.0NRT,287.43,2,N
38.05427,67.2678,310.86,0.51,0.5,2025-09-29,2049,N20,nominal,2.0NRT,290.46,32.36,N
38.0502,67.26134,346.87,0.51,0.5,2025-09-29,2049,N20,nominal,2.0NRT,301.73,32.36,N
38.05069,67.25559,300.5,0.51,0.5,2025-09-29,2049,N20,nominal,2.0NRT,286.35,2,N
38.04971,67.26707,310.55,0.51,0.5,2025-09-29,2049,N20,nominal,2.0NRT,290.13,32.36,N
