country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","10-10-2025 22:00:00",28.6701,76.9254,PM10,179,260,204
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","10-10-2025 22:00:00",28.6701,76.9254,OZONE,14,22,18
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","10-10-2025 22:00:00",28.3419248,77.319699,PM10,74,194,143
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","10-10-2025 22:00:00",28.3419248,77.319699,NO2,19,21,20
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","10-10-2025 22:00:00",28.593883,76.270653,NO2,9,22,15
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","10-10-2025 22:00:00",28.206800,76.799700,CO,10,40,23
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","10-10-2025 22:00:00",28.39072,77.30059,PM2.5,124,150,134
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","10-10-2025 22:00:00",23.023389,72.515201,CO,2,111,84
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","10-10-2025 22:00:00",23.076793,72.627874,NO2,29,96,58
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","10-10-2025 22:00:00",23.076793,72.627874,OZONE,3,42,20
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","10-10-2025 22:00:00",23.243639,72.68994,OZONE,2,28,14
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","10-10-2025 22:00:00",23.221714,72.654328,PM10,70,140,101
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","10-10-2025 22:00:00",23.163798,72.677768,PM2.5,90,178,134
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","10-10-2025 22:00:00",23.243639,72.68994,CO,20,103,78
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","10-10-2025 22:00:00",23.020509,72.579261,SO2,6,48,11
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","10-10-2025 22:00:00",23.016834,72.625775,NO2,10,386,74
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","10-10-2025 22:00:00",23.002657,72.591912,NO2,32,93,50
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","10-10-2025 22:00:00",23.002657,72.591912,CO,21,39,26
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","10-10-2025 22:00:00",23.041137,72.456691,PM2.5,125,358,280
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","10-10-2025 22:00:00",22.410802,73.097923,PM10,NA,NA,NA
India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB","10-10-2025 22:00:00",27.9002,76.9938,PM2.5,42,68,57
India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB","10-10-2025 22:00:00",27.9002,76.9938,SO2,NA,NA,NA
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","10-10-2025 22:00:00",28.360699,76.936090,OZONE,30,32,31
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","10-10-2025 22:00:00",28.1485564,77.3320667,PM10,54,58,56
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","10-10-2025 22:00:00",28.1485564,77.3320667,NO2,23,25,24
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","10-10-2025 22:00:00",28.1485564,77.3320667,NH3,8,9,9
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","10-10-2025 22:00:00",28.1485564,77.3320667,SO2,12,13,12
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","10-10-2025 22:00:00",28.3153,76.9143,PM2.5,51,161,106
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","10-10-2025 22:00:00",28.376058,77.315741,NH3,6,6,6
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","10-10-2025 22:00:00",28.4227,77.0667,CO,8,68,24
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","10-10-2025 22:00:00",28.52123,76.37138,OZONE,44,54,50
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","10-10-2025 22:00:00",29.536400,75.015800,PM2.5,13,44,29
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","10-10-2025 22:00:00",30.7057778,76.8531805555555,OZONE,76,179,108
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","10-10-2025 22:00:00",28.39072,77.30059,OZONE,26,36,30
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","10-10-2025 22:00:00",28.3153,76.9143,OZONE,1,69,39
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","10-10-2025 22:00:00",29.8006,76.4155,PM2.5,89,152,116
India,Haryana,Jind,"Police Lines, Jind - HSPCB","10-10-2025 22:00:00",29.307814,76.337619,SO2,21,46,29
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","10-10-2025 22:00:00",29.536400,75.015800,CO,39,71,52
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","10-10-2025 22:00:00",34.066206,74.819820,PM10,42,82,57
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","10-10-2025 22:00:00",34.066206,74.819820,SO2,3,4,3
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","10-10-2025 22:00:00",23.80569,86.44268,SO2,NA,NA,NA
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","10-10-2025 22:00:00",23.80569,86.44268,OZONE,1,51,13
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","10-10-2025 22:00:00",23.707909,86.414670,OZONE,2,7,5
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","10-10-2025 22:00:00",13.003872,77.664217,NH3,6,6,6
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","10-10-2025 22:00:00",13.003872,77.664217,SO2,6,10,8
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","10-10-2025 22:00:00",13.0270199,77.494094,PM2.5,18,42,28
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","10-10-2025 22:00:00",13.0270199,77.494094,NH3,2,3,2
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","10-10-2025 22:00:00",12.938539,77.590100,OZONE,6,39,24
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","10-10-2025 22:00:00",12.7816279,77.6299145,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","10-10-2025 22:00:00",12.7816279,77.6299145,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","10-10-2025 22:00:00",12.7816279,77.6299145,OZONE,26,26,26
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","10-10-2025 22:00:00",12.951913,77.539784,OZONE,1,49,36
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","10-10-2025 22:00:00",12.9756843,77.5660749,SO2,7,13,9
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","10-10-2025 22:00:00",12.9756843,77.5660749,CO,59,62,60
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","10-10-2025 22:00:00",12.990328,77.5431385,NO2,17,20,18
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","10-10-2025 22:00:00",12.917348,77.622813,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","10-10-2025 22:00:00",12.917348,77.622813,PM10,NA,NA,NA
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","10-10-2025 22:00:00",16.172806,75.659694,OZONE,10,16,16
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","10-10-2025 22:00:00",12.951913,77.539784,NH3,1,2,1
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","10-10-2025 22:00:00",13.428828,77.731418,NO2,NA,NA,NA
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","10-10-2025 22:00:00",13.428828,77.731418,OZONE,40,219,98
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","10-10-2025 22:00:00",13.328028,75.797056,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","10-10-2025 22:00:00",12.921418,77.502466,PM2.5,NA,NA,NA
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","10-10-2025 22:00:00",14.816666,74.141003,SO2,25,26,25
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","10-10-2025 22:00:00",15.347630,76.181767,PM2.5,NA,NA,NA
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","10-10-2025 22:00:00",12.415911,75.735050,PM10,6,35,19
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","10-10-2025 22:00:00",12.889250,74.853000,PM2.5,NA,NA,NA
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","10-10-2025 22:00:00",12.733409,77.298051,PM10,NA,NA,NA
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","10-10-2025 22:00:00",12.733409,77.298051,NH3,NA,NA,NA
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","10-10-2025 22:00:00",12.733409,77.298051,SO2,NA,NA,NA
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","10-10-2025 22:00:00",12.733409,77.298051,CO,2,25,18
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","10-10-2025 22:00:00",13.940000,75.555917,PM2.5,30,32,31
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","10-10-2025 22:00:00",12.21041,76.37376,NO2,15,28,22
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","10-10-2025 22:00:00",12.733409,77.298051,PM2.5,NA,NA,NA
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","10-10-2025 22:00:00",11.875000,75.373200,OZONE,28,32,29
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","10-10-2025 22:00:00",8.8787,76.6073,SO2,NA,NA,NA
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","10-10-2025 22:00:00",14.475800,75.905200,NO2,14,27,20
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","10-10-2025 22:00:00",14.475800,75.905200,CO,9,32,16
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","10-10-2025 22:00:00",15.3714823,75.1160168,SO2,1,1,1
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","10-10-2025 22:00:00",15.3714823,75.1160168,OZONE,2,29,17
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","10-10-2025 22:00:00",16.7602,77.1428,SO2,13,20,17
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","10-10-2025 22:00:00",14.816666,74.141003,PM2.5,10,36,21
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","10-10-2025 22:00:00",11.875000,75.373200,PM2.5,NA,NA,NA
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","10-10-2025 22:00:00",26.259242,78.216432,CO,NA,NA,NA
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","10-10-2025 22:00:00",26.200388,78.147714,NH3,2,2,2
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","10-10-2025 22:00:00",22.7289,75.8076,PM2.5,NA,NA,NA
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","10-10-2025 22:00:00",22.7289,75.8076,SO2,NA,NA,NA
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","10-10-2025 22:00:00",22.7524,75.8872,PM10,35,134,102
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","10-10-2025 22:00:00",22.7524,75.8872,NO2,2,2,2
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","10-10-2025 22:00:00",23.210494,77.425409,CO,8,89,40
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","10-10-2025 22:00:00",22.9682591,76.064118,PM2.5,76,304,133
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","10-10-2025 22:00:00",22.9682591,76.064118,PM10,102,224,150
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","10-10-2025 22:00:00",22.9682591,76.064118,NO2,46,111,69
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","10-10-2025 22:00:00",22.7524,75.8872,SO2,36,43,41
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","10-10-2025 22:00:00",22.6780,75.8559,SO2,NA,NA,NA
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","10-10-2025 22:00:00",22.6780,75.8559,CO,15,32,21
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","10-10-2025 22:00:00",22.7084,75.8815,SO2,20,26,22
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","10-10-2025 22:00:00",23.264759,77.381568,PM2.5,55,83,67
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","10-10-2025 22:00:00",23.264759,77.381568,PM10,127,186,158
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","10-10-2025 22:00:00",8.5149093,76.9435879,NO2,27,64,42
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","10-10-2025 22:00:00",8.5149093,76.9435879,SO2,5,25,16
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","10-10-2025 22:00:00",26.259242,78.216432,NH3,NA,NA,NA
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","10-10-2025 22:00:00",26.259242,78.216432,SO2,NA,NA,NA
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","10-10-2025 22:00:00",8.5149093,76.9435879,OZONE,12,18,16
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","10-10-2025 22:00:00",23.163174,79.973061,OZONE,9,63,40
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","10-10-2025 22:00:00",26.203442,78.193251,NH3,2,2,2
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","10-10-2025 22:00:00",24.2613009,80.7231783,CO,37,39,38
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","10-10-2025 22:00:00",23.108440,77.511428,OZONE,15,96,57
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","10-10-2025 22:00:00",22.624758,75.675238,NH3,2,3,3
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","10-10-2025 22:00:00",22.624758,75.675238,SO2,11,33,20
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","10-10-2025 22:00:00",22.624758,75.675238,OZONE,31,77,67
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","10-10-2025 22:00:00",23.331731,75.045981,PM10,168,367,238
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","10-10-2025 22:00:00",23.838586,78.759431,PM10,113,177,145
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","10-10-2025 22:00:00",23.838586,78.759431,SO2,8,22,14
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","10-10-2025 22:00:00",23.142888,79.916147,NH3,1,5,3
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","10-10-2025 22:00:00",23.142888,79.916147,SO2,10,13,11
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","10-10-2025 22:00:00",23.168606,79.932247,CO,26,102,92
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","10-10-2025 22:00:00",23.168606,79.932247,OZONE,15,38,28
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","10-10-2025 22:00:00",19.10122,74.73339,OZONE,8,76,42
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","10-10-2025 22:00:00",20.719516,77.000253,NH3,3,8,4
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","10-10-2025 22:00:00",24.108970,82.645580,PM2.5,49,159,80
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","10-10-2025 22:00:00",24.108970,82.645580,NO2,16,17,17
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","10-10-2025 22:00:00",20.719516,77.000253,CO,10,22,15
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","10-10-2025 22:00:00",20.719516,77.000253,OZONE,4,58,37
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","10-10-2025 22:00:00",24.58434363,80.8549414,PM10,52,54,53
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","10-10-2025 22:00:00",23.142888,79.916147,PM2.5,32,48,40
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","10-10-2025 22:00:00",23.50016,80.23284,PM2.5,36,68,50
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","10-10-2025 22:00:00",23.218135,79.957770,SO2,13,35,22
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","10-10-2025 22:00:00",18.1023399,73.4783687,NO2,12,17,15
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","10-10-2025 22:00:00",18.1023399,73.4783687,NH3,3,5,4
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","10-10-2025 22:00:00",18.1023399,73.4783687,CO,44,46,44
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","10-10-2025 22:00:00",20.555712,74.529236,PM2.5,57,125,81
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","10-10-2025 22:00:00",20.555712,74.529236,PM10,103,157,125
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","10-10-2025 22:00:00",19.296481,72.840923,PM10,123,165,147
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","10-10-2025 22:00:00",19.296481,72.840923,CO,23,62,40
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","10-10-2025 22:00:00",19.296481,72.840923,OZONE,2,107,73
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","10-10-2025 22:00:00",19.962900,79.298714,PM10,101,192,152
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","10-10-2025 22:00:00",19.962900,79.298714,NH3,2,3,3
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","10-10-2025 22:00:00",19.9775302,79.2337086,PM10,70,84,82
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","10-10-2025 22:00:00",19.9775302,79.2337086,NO2,3,8,5
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","10-10-2025 22:00:00",19.9775302,79.2337086,OZONE,17,20,18
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","10-10-2025 22:00:00",20.918946,74.776388,PM10,NA,NA,NA
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","10-10-2025 22:00:00",21.001264,75.565602,PM2.5,41,80,66
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","10-10-2025 22:00:00",21.001264,75.565602,NH3,2,3,2
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","10-10-2025 22:00:00",20.9402359,77.7895248,SO2,5,31,11
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","10-10-2025 22:00:00",19.875620,75.387310,NH3,NA,NA,NA
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","10-10-2025 22:00:00",19.875620,75.387310,SO2,NA,NA,NA
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","10-10-2025 22:00:00",19.8389439,75.244448,SO2,15,19,17
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","10-10-2025 22:00:00",19.8389439,75.244448,OZONE,24,30,28
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","10-10-2025 22:00:00",19.16485,73.23409,SO2,7,23,13
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","10-10-2025 22:00:00",19.0243902,73.0406721,NO2,4,10,7
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","10-10-2025 22:00:00",19.0243902,73.0406721,SO2,1,5,3
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","10-10-2025 22:00:00",19.0243902,73.0406721,CO,14,38,20
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","10-10-2025 22:00:00",19.0243902,73.0406721,OZONE,9,125,62
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","10-10-2025 22:00:00",19.854616,75.905894,SO2,7,19,13
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","10-10-2025 22:00:00",19.854616,75.905894,CO,7,23,11
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","10-10-2025 22:00:00",16.6870449,74.2505872,CO,6,41,20
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","10-10-2025 22:00:00",16.7143745,74.2426398,OZONE,25,56,43
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","10-10-2025 22:00:00",19.309073,73.057223,SO2,5,23,9
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","10-10-2025 22:00:00",18.39963,76.57452,CO,4,21,12
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","10-10-2025 22:00:00",18.39963,76.57452,NH3,2,8,3
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","10-10-2025 22:00:00",19.786089,72.757971,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","10-10-2025 22:00:00",19.2243333,72.8658113,SO2,4,6,5
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","10-10-2025 22:00:00",19.2243333,72.8658113,CO,2,4,3
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","10-10-2025 22:00:00",19.11074,72.86084,PM10,116,186,149
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","10-10-2025 22:00:00",19.0364585,72.8954371,NO2,3,59,29
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","10-10-2025 22:00:00",19.0632143,72.8456324,OZONE,1,84,41
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","10-10-2025 22:00:00",19.1653323,72.922099,SO2,1,3,1
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","10-10-2025 22:00:00",19.0863,72.8888,NH3,1,3,2
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","10-10-2025 22:00:00",19.0863,72.8888,OZONE,28,29,28
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","10-10-2025 22:00:00",19.083694,72.920967,CO,8,28,17
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","10-10-2025 22:00:00",19.083694,72.920967,OZONE,2,4,3
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","10-10-2025 22:00:00",19.205800,72.868200,CO,NA,NA,NA
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","10-10-2025 22:00:00",19.215859,72.831718,NO2,6,40,16
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","10-10-2025 22:00:00",19.053536,72.84643,SO2,1,8,4
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","10-10-2025 22:00:00",19.053536,72.84643,CO,1,76,42
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","10-10-2025 22:00:00",19.065931,72.862131,NO2,17,62,40
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","10-10-2025 22:00:00",19.065931,72.862131,NH3,3,4,3
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","10-10-2025 22:00:00",19.0364585,72.8954371,NH3,2,6,4
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","10-10-2025 22:00:00",18.910000,72.820000,OZONE,9,12,11
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","10-10-2025 22:00:00",19.053536,72.84643,PM2.5,37,211,148
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","10-10-2025 22:00:00",18.96702,72.84214,PM10,138,180,158
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","10-10-2025 22:00:00",19.083694,72.920967,NH3,3,8,5
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","10-10-2025 22:00:00",19.04946,72.9230,CO,3,102,56
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","10-10-2025 22:00:00",19.137500,72.915056,PM2.5,66,152,98
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","10-10-2025 22:00:00",19.137500,72.915056,CO,14,14,14
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","10-10-2025 22:00:00",19.000084,72.856730,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","10-10-2025 22:00:00",19.000084,72.856730,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","10-10-2025 22:00:00",19.060498,72.923356,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","10-10-2025 22:00:00",19.060498,72.923356,NH3,NA,NA,NA
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","10-10-2025 22:00:00",21.14472,79.107595,NH3,3,4,3
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","10-10-2025 22:00:00",21.14472,79.107595,OZONE,18,45,34
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","10-10-2025 22:00:00",21.152875,79.0517531,PM2.5,43,82,67
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","10-10-2025 22:00:00",21.152875,79.0517531,NO2,10,30,16
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","10-10-2025 22:00:00",18.96702,72.84214,NH3,NA,NA,NA
